date,dailyCases,air_temp,dew_point,RH,Rt,AppleDriving,GoogleWorkplace,GoogleResidential
2020-02-15,0,0.010416666666666666,-4.958333333333333,69.5618796700322,NA,150.15,1,NA
2020-02-16,0,1.6583333333333334,-1.2875,82.4037374270862,NA,111.68,2,NA
2020-02-17,0,8.439583333333333,3.8909722222222225,73.62002836954981,NA,113.9,-17,4
2020-02-18,0,2.7229166666666664,-3.65625,64.50003538563303,NA,112.9,3,0
2020-02-19,0,0.5291666666666666,-5.491666666666666,65.42657575443255,NA,106.61,9,-2
2020-02-20,0,-2.6173611111111112,-8.738888888888889,65.5625337362413,NA,105.47,2,1
2020-02-21,0,-3.975,-11.5625,58.82624162073201,NA,143.16,25,-4
2020-02-22,0,2.65,-6.1375,53.521465331911074,NA,151.48,8,NA
2020-02-23,0,8.675,1.6083333333333334,62.29581748411035,NA,110.86,11,NA
2020-02-24,0,7.05625,4.979513888888889,87.29256271553093,NA,107.17,8,1
2020-02-25,0,3.31875,0.10138888888888883,80.45879499568917,NA,105.28,5,1
2020-02-26,0,0.8277777777777777,-5.79375,63.042301676246524,NA,110.24,8,-3
2020-02-27,0,0.6458333333333335,-6.920833333333333,58.48096873511745,NA,106.8,3,0
2020-02-28,0,3.6194444444444445,-1.6458333333333333,72.73555156709413,NA,141.24,19,-5
2020-02-29,0,6.3,-1.7083333333333333,60.905670342549975,NA,172.03,9,NA
2020-03-01,0,13.25,3.4958333333333336,52.332024332363176,NA,129.56,7,NA
2020-03-02,0,7.041666666666667,0.016666666666666666,62.96366058796647,NA,105.4,8,-1
2020-03-03,0,7.71875,-2.4250000000000003,54.05428151835929,NA,120.69,3,-2
2020-03-04,0,8.883333333333333,-1.7708333333333333,48.62375383727019,NA,126.2,10,-3
2020-03-05,0,8.1375,-4.275,48.0683966275224,NA,125.87,4,-1
2020-03-06,0,5.491666666666667,-6.708333333333333,46.80312914895729,NA,155.25,22,-6
2020-03-07,0,8.925,-6.2124999999999995,37.375838478408276,NA,169.33,3,NA
2020-03-08,0,13.379166666666666,-0.7375,38.650039449849565,NA,125.28,10,NA
2020-03-09,0,10.894583333333333,8.417916666666667,86.05826475575763,NA,106.1,2,2
2020-03-10,0,3.6041666666666665,1.3256944444444445,85.61151179075844,NA,115,1,1
2020-03-11,0,10.1,5.629166666666666,76.39828144299666,NA,116.78,5,-3
2020-03-12,0,13.344444444444445,8.783333333333333,74.95559900930805,NA,111.27,-1,-1
2020-03-13,0,5.841666666666667,-2.6,56.29734279284816,NA,134.18,4,0
2020-03-14,0,3.705833333333333,0.09972222222222225,79.12572070376248,NA,114.78,-6,NA
2020-03-15,0,1.6694444444444445,-0.7378472222222222,84.40351587096768,NA,94.64,-8,NA
2020-03-16,0,3.569861111111111,1.672777777777778,87.68181245262723,NA,96.71,-21,8
2020-03-17,0,6.319166666666667,4.0628472222222225,86.25562327697074,NA,89.17,-28,10
2020-03-18,0,11.05125,9.202569444444444,88.72187336599836,NA,87.62,-27,10
2020-03-19,0,17.123958333333334,14.794791666666667,86.72558170458139,NA,91.13,-32,14
2020-03-20,0,6.372916666666667,0.64,68.86632939161822,NA,91.35,-21,12
2020-03-21,0,0.3458333333333334,-6.1375,64.31360605123109,NA,96.86,-16,NA
2020-03-22,0,5.176388888888889,1.8034722222222221,80.23888430604384,NA,60.35,-22,NA
2020-03-23,0,7.654513888888889,6.350347222222222,91.74415444576833,NA,79.79,-30,13
2020-03-24,0,8.7975,6.6281944444444445,86.66088061964953,NA,70.88,-40,19
2020-03-25,0,11.374375,8.261875,83.49005064440635,NA,82.85,-38,15
2020-03-26,0,16.147222222222222,11.063888888888888,72.74831944388444,NA,82.22,-40,18
2020-03-27,0,14.573148148148148,12.304166666666667,86.63482500614374,NA,86.33,-30,16
2020-03-28,0,16.91923611111111,10.144375,70.89150854992593,NA,87.4,-23,NA
2020-03-29,0,12.471666666666668,1.4747222222222223,50.9293029242335,NA,78.09,-28,NA
2020-03-30,0,13.65,0.6125,43.09073961079542,NA,79.9,-39,17
2020-03-31,0,14.325,5.320833333333334,57.50235196474296,NA,89.54,-42,17
2020-04-01,0,13.916666666666666,5.795833333333333,61.475388896063514,NA,93.64,-40,15
2020-04-02,0,16.775,7.266666666666667,54.01164731465287,NA,83.26,-43,19
2020-04-03,0,3.2577083333333334,-0.1358333333333332,80.39382952772067,NA,79.53,-32,18
2020-04-04,2,1.4368055555555557,-1.575,81.85842900561563,0.9627952326464748,79.75,-25,NA
2020-04-05,0,8.141666666666667,3.2375,71.73861632129606,0.9635699055324675,74.39,-31,NA
2020-04-06,0,14.295833333333333,11.1125,81.56601928376898,0.9644217514193459,88.32,-41,17
2020-04-07,0,19.830555555555556,15.122222222222222,75.75624542415484,0.965356792854097,95.34,-43,17
2020-04-08,0,19.731458333333332,11.256458333333333,67.2003700155673,0.9663802672805931,95.45,-41,14
