date,dailyCases,air_temp,dew_point,RH,Rt,AppleDriving,GoogleWorkplace,GoogleResidential
2020-02-15,0,14.037847222222222,10.222222222222221,79.3507333674205,NA,122.22,7,NA
2020-02-16,0,19.055555555555557,16.868055555555557,88.55217545341915,NA,104.79,8,NA
2020-02-17,0,21.380555555555556,20.447222222222223,94.8637306846136,NA,112.07,-9,3
2020-02-18,0,22.975,21.87638888888889,94.01545024036011,NA,119.71,3,-1
2020-02-19,0,18.540277777777778,16.45138888888889,87.80317466096992,NA,115.96,3,-1
2020-02-20,0,13.259722222222223,12.268055555555556,93.90310807031179,NA,119.62,3,1
2020-02-21,0,10.434722222222222,3.611111111111111,64.86258551694193,NA,146.77,4,-1
2020-02-22,0,10.665277777777778,4.530555555555556,68.229995603612565,NA,137.72,1,NA
2020-02-23,0,17.1625,13.559722222222222,80.1161044821126,NA,101.78,1,NA
2020-02-24,0,20.98611111111111,18.134722222222223,84.80515412312847,NA,118.58,5,0
2020-02-25,0,17.245833333333334,12.483333333333333,77.62289147280303,NA,123.65,3,-2
2020-02-26,0,13.85,2.7979166666666666,47.927441302612614,NA,118.83,3,-1
2020-02-27,0,7.894444444444444,-0.8388888888888889,59.73759085962843,NA,129.6,4,-2
2020-02-28,0,11.152777777777779,3.102777777777778,65.47736421806754,NA,148.01,4,-2
2020-02-29,0,14.168055555555556,9.481944444444444,78.10038508115987,NA,136.88,4,NA
2020-03-01,0,19.84722222222222,16.64027777777778,82.08979632983957,NA,105.27,3,NA
2020-03-02,0,22.084722222222222,20.041666666666668,89.08526774650845,NA,124.61,6,-2
2020-03-03,0,22.854166666666668,21.468055555555555,92.54989505912634,NA,117.79,2,-2
2020-03-04,0,22.709722222222222,21.483333333333334,93.20154129436294,NA,120.24,-1,-1
2020-03-05,0,17.78472222222222,12.0625,72.88307073197723,NA,136.65,-1,-2
2020-03-06,0,17.34166666666667,3.986111111111111,45.838981465898335,NA,162.45,-11,1
2020-03-07,0,12.751388888888888,8.270833333333334,76.59995327290142,NA,161.35,1,NA
2020-03-08,0,17.231944444444444,13.284722222222221,80.33404247156726,NA,133.55,2,NA
2020-03-09,0,20.716666666666665,17.941666666666666,84.78968885027146,NA,132.03,-10,2
2020-03-10,0,22.04861111111111,19.90972222222222,89.09305714575204,NA,135.04,-15,0
2020-03-11,0,21.658333333333335,19.7125,89.90212044171047,NA,150.63,-14,0
2020-03-12,0,23.0875,20.775,88.01773711697008,NA,152.16,-12,1
2020-03-13,0,23.676388888888887,21.570833333333333,88.80637087833972,NA,163.43,-16,3
2020-03-14,0,24.127777777777776,22.018055555555556,88.57056743159889,NA,145.67,13,NA
2020-03-15,0,24.204166666666666,21.96875,88.16030179728602,NA,127.85,8,NA
2020-03-16,1,21.445833333333333,20.334722222222222,93.52579720269082,NA,110.57,-11,4
2020-03-17,1,23.2125,22.0375,93.66385982260547,NA,115.39,-18,6
2020-03-18,1,24.34166666666667,22.118055555555557,88.2964743069095,NA,102.62,-18,6
2020-03-19,0,25.136111111111113,22.519444444444446,86.03696306917263,NA,102.4,-18,8
2020-03-20,0,24.934722222222224,22.50138888888889,87.11943414622269,NA,100.79,-23,12
2020-03-21,0,17.5875,15.805555555555555,89.54292340939833,NA,77.7,-5,NA
2020-03-22,0,21.493055555555557,20.469444444444445,94.58057583152988,NA,74.8,-8,NA
2020-03-23,1,24.819444444444443,22.75,89.15951791896083,NA,81.7,-20,9
2020-03-24,0,25.663888888888888,22.333333333333332,82.81738397956599,NA,81.82,-25,10
