date,dailyCases,air_temp,dew_point,RH,Rt,AppleDriving,GoogleWorkplace,GoogleResidential
2020-02-15,0,-9.104166666666666,-13.375,71.75504245795783,NA,135.26,1,-1
2020-02-16,0,-2.8682738095238096,-5.893134920634921,80.60146356562045,NA,115.99,3,-1
2020-02-17,0,-1.4303472222222222,-3.979722222222222,83.28491251729176,NA,118,-16,4
2020-02-18,0,2.165347222222222,-0.6643055555555556,82.3885119296309,NA,111.43,1,0
2020-02-19,0,-3.44375,-9.23125,65.83147319663136,NA,110.75,1,0
2020-02-20,0,-6.197916666666667,-12.409027777777778,62.00143742016529,NA,115.72,2,-1
2020-02-21,0,-6.6375,-13.887500000000001,59.07855285295049,NA,148.74,1,-1
2020-02-22,0,0.4583333333333334,-6.895833333333334,59.99008209516131,NA,151.13,5,-3
2020-02-23,0,4.508333333333334,-2.3041666666666667,62.511719158471436,NA,121.98,5,-2
2020-02-24,0,3.2385416666666664,1.1854166666666668,86.76060949670777,NA,112.17,3,-1
2020-02-25,0,2.1263194444444444,0.46347222222222223,88.93992683014834,NA,106.37,2,1
2020-02-26,0,-0.8741468253968254,-2.832876984126984,86.85414114110382,NA,104.37,-3,3
2020-02-27,0,-3.4805555555555556,-9.286805555555556,64.88435558841687,NA,120.58,1,1
2020-02-28,0,-6.296666666666667,-11.763333333333334,66.06028644845274,NA,145.96,2,-1
2020-02-29,0,-5.625,-13.145833333333334,56.620441240169114,NA,145.49,4,-3
2020-03-01,0,1.3916666666666666,-4.304166666666667,66.5923676881455,NA,115.79,3,-2
2020-03-02,0,7.583333333333333,3.1197916666666665,74.63943219111658,NA,114.32,3,-1
2020-03-03,0,3.8375,-0.7458333333333333,74.17201895064656,NA,117.23,1,0
2020-03-04,0,3.76875,-3.029861111111111,64.31312503054043,NA,120.46,1,-1
2020-03-05,0,3.5833333333333335,-3.279166666666667,62.92869767204928,NA,123.26,3,-1
2020-03-06,0,1.3576388888888888,-2.6493055555555554,75.63627061624587,NA,146.24,1,0
2020-03-07,0,-0.2833333333333332,-6.291666666666667,68.50405782935648,NA,151.5,8,-4
2020-03-08,0,7.45,-4.566666666666666,45.44582923850112,NA,119.72,2,-2
2020-03-09,0,12.052083333333334,2.8375,55.350672087670596,NA,112.87,1,0
2020-03-10,0,5.525138888888889,3.4947222222222223,87.06880518906435,NA,115.62,1,0
2020-03-11,0,1.8501388888888888,-0.05666666666666665,87.50272355428766,NA,111.57,0,0
2020-03-12,0,6.870833333333334,3.972916666666667,82.3901109881561,NA,115.07,1,-1
2020-03-13,0,6.952083333333333,-1.0104166666666667,59.87279608084679,NA,129.13,-1,0
2020-03-14,0,2.8472916666666666,-4.074861111111111,62.202531892129954,NA,115.52,2,2
2020-03-15,0,1.0730555555555554,-3.194444444444444,74.73855486278906,NA,91.37,-2,2
2020-03-16,0,0.09479166666666664,-2.490625,83.06765756631825,NA,95.59,-13,6
2020-03-17,0,3.921875,-1.3072916666666667,73.52466596919372,NA,89.1,-20,10
2020-03-18,0,2.6680555555555556,-0.8291666666666667,78.4115160946204,NA,81.61,-26,13
2020-03-19,0,6.7775,5.6681944444444445,92.75168208757005,NA,82.29,-27,13
2020-03-20,0,8.284722222222223,5.841319444444444,84.74511726652187,NA,88.41,-31,16
2020-03-21,0,-1.7041666666666666,-6.8694444444444445,68.33102908243285,NA,74.97,-21,11
2020-03-22,0,-2.185416666666667,-5.35625,79.73300489327423,NA,53.29,-29,11
2020-03-23,0,1.0040972222222222,-1.089513888888889,86.36829904112912,NA,67.56,-35,15
2020-03-24,1,1.2250496031746032,-1.0726686507936507,85.15439870231106,NA,71.39,-38,17
2020-03-25,2,4.409027777777778,1.5538194444444444,83.30402722623481,NA,69.28,-41,18
2020-03-26,2,8.88913043478261,6.0978260869565215,83.10370434826095,NA,64.3,-42,19
2020-03-27,1,7.329861111111111,5.446875,88.32300852345527,NA,71.39,-42,21
2020-03-28,3,10.95,9.449444444444445,90.71837760577196,NA,58.38,-31,14
2020-03-29,5,12.237152777777778,7.074652777777778,71.52892473153591,NA,49.91,-34,13
2020-03-30,1,6.701388888888889,1.2361111111111112,68.73950892211445,NA,68.74,-40,17
2020-03-31,6,3.6979166666666665,0.28750000000000003,78.77396043151774,NA,68.35,-42,19
2020-04-01,6,5.385416666666667,2.1604166666666664,80.66809536935656,0.9757064285732217,68.59,-43,19
2020-04-02,8,5.888194444444444,-0.17569444444444443,70.46015562358089,0.9734575618019516,74.29,-43,17
2020-04-03,10,12.008333333333333,2.6875,55.06167186964269,0.9713740953473717,85.61,-43,19
2020-04-04,6,8.526388888888889,4.225,76.63471731467683,0.9695689303839509,63.58,-35,15
2020-04-05,8,4.555555555555555,-0.11736111111111112,74.50193993453571,0.9681576705818783,58.06,-38,11
2020-04-06,20,7.365972222222222,-0.27499999999999997,65.36319911581087,0.9672550489392726,72.85,-42,17
2020-04-07,5,17.42326388888889,12.565277777777778,75.42565931705346,0.9669712602213674,81.03,-44,17
2020-04-08,1,14.770138888888889,10.211805555555555,77.69624922655188,0.9674082495841108,77.87,-45,19
