date,dailyCases,air_temp,dew_point,RH,Rt,AppleDriving,GoogleWorkplace,GoogleResidential
2020-02-15,0,9.710416666666667,3.814583333333333,69.64685341674496,NA,151.09,-3,-1
2020-02-16,0,13.864583333333334,7.272916666666667,66.55331632686,NA,116.93,-2,NA
2020-02-17,0,13.822916666666666,-0.6562500000000002,42.33843568715104,NA,135.35,-36,7
2020-02-18,0,13.260416666666666,-8.283333333333333,22.22572495582061,NA,120.14,-15,2
2020-02-19,0,9.452083333333333,-3.46875,45.16988866597282,NA,122.93,-14,1
2020-02-20,0,10.133333333333333,-0.8083333333333333,51.74089610679992,NA,129.6,-17,2
2020-02-21,0,12.76875,-0.27499999999999997,45.44015880267366,NA,155.56,-17,3
2020-02-22,0,13.622916666666667,-0.9645833333333333,40.64519138439371,NA,156.55,-4,-1
2020-02-23,0,11.139236111111112,5.188541666666667,70.28002771214739,NA,120.55,-6,NA
2020-02-24,0,11.841666666666667,2.0354166666666664,63.06834725245837,NA,107.66,2,0
2020-02-25,0,17.285416666666666,-3.933333333333333,24.64054269850202,NA,122.08,1,0
2020-02-26,0,14.872916666666667,0.7604166666666666,42.80864395486602,NA,120.17,2,-2
2020-02-27,0,14.512500000000001,2.44375,50.80078945135712,NA,120.08,1,-1
2020-02-28,0,13.058333333333334,2.8395833333333336,53.53535509366621,NA,145.79,2,-1
2020-02-29,0,13.483333333333333,1.4583333333333335,48.69736149174165,NA,139.59,5,-2
2020-03-01,0,11.9375,-5.079166666666667,31.84450652041766,NA,116.5,-1,NA
2020-03-02,0,13.541666666666666,-8.31875,21.814432531213402,NA,120.25,1,-1
2020-03-03,0,18.785416666666666,1.5,33.87993645316244,NA,118.51,1,-2
2020-03-04,0,17.841666666666665,2.3854166666666665,38.72250984744303,NA,122.48,1,-1
2020-03-05,0,14.204166666666667,4.8,56.69366922192898,NA,126.54,0,-1
2020-03-06,0,13.077777777777778,7.852083333333334,72.7256548750177,NA,148.26,0,-1
2020-03-07,0,11.728472222222223,7.218055555555556,74.78336191198493,NA,124.72,-3,0
2020-03-08,0,10.075,7.040625,82.78265041176289,NA,119.24,-2,NA
2020-03-09,0,10.59375,5.44375,73.63099969993709,NA,114.37,0,-1
2020-03-10,0,13.604166666666666,3.3562499999999997,55.53480251834374,NA,115.97,1,-1
2020-03-11,0,15.714583333333334,5.34375,53.16511516510931,NA,117.9,-1,-1
2020-03-12,0,16.1,3.285416666666667,53.16636307715249,NA,120.53,0,-1
2020-03-13,0,17.833333333333332,-1.5208333333333333,28.306754000372052,NA,146.48,-1,0
2020-03-14,0,12.579166666666667,2.9916666666666667,54.70684062335573,NA,144.8,-2,2
2020-03-15,0,8.277777777777779,1.8604166666666666,66.48806557992911,NA,123.22,-7,NA
2020-03-16,0,7.335416666666666,1.3291666666666666,68.13895590407178,NA,124.63,-19,4
2020-03-17,0,7.542708333333334,5.267361111111111,86.534479260546,NA,115.29,-23,9
2020-03-18,0,7.311594202898551,4.745652173913044,84.25780434439572,NA,121.63,-23,8
2020-03-19,0,7.252083333333333,2.629166666666667,76.52076062755917,NA,111.72,-26,7
2020-03-20,0,10.089583333333334,2.9625,65.19237886447364,NA,105.08,-31,12
2020-03-21,0,11.804166666666667,3.0416666666666665,59.444490278524626,NA,93.56,-15,NA
2020-03-22,0,13.28125,5.310416666666667,63.27534132688753,NA,76.01,-26,NA
2020-03-23,0,12.094444444444445,6.258333333333334,70.5570817162355,NA,81.92,-31,12
2020-03-24,0,10.3,4.607986111111111,69.97743586731423,NA,81.88,-35,14
2020-03-25,0,8.775694444444444,3.9493055555555556,74.00950490275125,NA,82.35,-34,13
2020-03-26,0,7.795833333333333,1.0875,68.3702238807001,NA,82.12,-35,12
2020-03-27,0,8.241666666666667,-0.2791666666666666,59.80603763400674,NA,88.14,-36,15
2020-03-28,0,11.819444444444445,4.767361111111111,63.76621433222541,NA,73.45,-24,NA
2020-03-29,0,11.185972222222222,8.363958333333334,83.90514441433844,NA,62.65,-27,NA
2020-03-30,0,13.091666666666667,8.033333333333333,72.25168069005893,NA,79.12,-35,12
2020-03-31,0,14.991666666666667,8.333333333333334,66.24138528845184,NA,72.9,-36,12
2020-04-01,0,12.735416666666666,-1.775,39.07391233465284,NA,76.1,-35,11
2020-04-02,0,12.025,-4.475,35.142401845019045,NA,81.11,-37,11
2020-04-03,0,12.25625,-4.820833333333334,34.24488283309284,NA,93.02,-37,13
2020-04-04,1,9.094444444444445,3.2534722222222223,71.242403646172,1.138824857365358,68.63,-29,NA
2020-04-05,0,11.173541666666667,8.795972222222222,85.80371230226643,1.1400162716000073,61.78,-31,NA
2020-04-06,0,10.369444444444445,4.897916666666666,70.89483740663651,1.1412148153473611,78.62,-34,12
2020-04-07,0,12.210416666666667,6.072916666666667,69.49278232096722,1.1424345475911863,80.91,-36,12
2020-04-08,0,16.327083333333334,7.854166666666667,63.39202249474858,1.1436920311935714,79.02,-36,12
2020-04-09,0,13.652777777777777,9.475694444444445,78.98799278905223,1.145005781597876,80.15,-38,13
2020-04-10,0,16.079166666666666,9.68125,68.33131150892555,1.1463960060481893,91.15,-39,14
2020-04-11,0,16.722916666666666,10.372916666666667,69.28877003006502,1.1478846421953304,84.06,-24,NA
2020-04-12,0,19.76875,7.316666666666666,52.41725338426488,1.1494956258686992,67.89,-31,NA
2020-04-13,0,17.06875,-0.38541666666666663,36.236639429039904,1.151255251335579,84.8,-34,11
2020-04-14,0,16.714583333333334,-2.4458333333333333,32.50878206653389,1.1531924480510953,83.78,-36,11
2020-04-15,0,18.083333333333332,4.114583333333333,44.60482186741144,1.155338795057075,87.49,-36,10
2020-04-16,0,19.139583333333334,5.85625,46.61558878651469,1.1577281294874222,93.89,-36,11
2020-04-17,0,19.010416666666668,1.1458333333333333,32.59867851664416,1.1603956723881583,103.01,-35,13
2020-04-18,0,15.602083333333333,8.385416666666666,64.4816679321177,1.1633766796732352,101.19,-17,NA
2020-04-19,0,15.902083333333334,7.508333333333334,59.34626123291491,1.1667047113165319,84.12,-26,NA
2020-04-20,0,14.579166666666667,6.727083333333334,62.66005008523889,1.170409681139311,92.64,-33,11
2020-04-21,0,16.01875,6.760416666666667,60.314868706467095,1.1745158903170156,95.6,-32,11
2020-04-22,0,19.70625,7.191666666666666,48.11170071992411,1.1790402540266995,102.61,-35,11
2020-04-23,0,22.204166666666666,7.889583333333333,43.510678471968866,1.183990903478857,103.61,-35,11
2020-04-24,0,22.895833333333332,2.402083333333333,28.271853322560872,1.1893662917619006,115.88,-33,12
2020-04-25,0,23.2125,7.927083333333333,40.82403485865977,1.1951548621068102,108.62,-20,NA
2020-04-26,0,22.989583333333332,6.270833333333333,37.19730247283929,1.2013352635233514,93.44,-25,NA
2020-04-27,0,23.75,4.045833333333333,28.88712055890276,1.2078770329998059,108.71,-31,10
2020-04-28,0,25.004166666666666,8.745833333333334,38.51086539851465,1.2147416153766637,106.58,-32,3
2020-04-29,0,23.816666666666666,12.397916666666667,52.18100045565621,1.221883568333153,105.17,-32,10
2020-04-30,0,23.083333333333332,8.941666666666666,45.92767244548701,1.2292518035701077,116.32,-35,10
2020-05-01,0,20.364583333333332,2.275,33.41774112281179,1.2367907448595048,138.58,-31,10
2020-05-02,0,19.366666666666667,7.90625,50.984749817924524,1.244441333491201,122.46,-15,NA
2020-05-03,0,16.895833333333332,0.6979166666666666,37.029344596604815,1.252141872395895,111.23,-17,NA
2020-05-04,0,18.71875,-0.9791666666666667,31.047623213118122,1.2598287600046993,110.73,-31,9
2020-05-05,0,20.110416666666666,3.2666666666666666,37.28190047599455,1.2674372112252321,114.93,-30,9
2020-05-06,0,22.697916666666668,-0.36041666666666666,23.80181053705286,1.2749020848238821,121.11,-30,9
