date,dailyCases,air_temp,dew_point,RH,Rt,AppleDriving,GoogleWorkplace,GoogleResidential
2020-02-15,0,0.7083333333333334,-7.345833333333333,58.972930029379334,NA,155.48,2,0
2020-02-16,0,-1.575,-6.729166666666667,68.85353386875248,NA,118.33,2,0
2020-02-17,0,2.19375,-6.202083333333333,55.897833383513344,NA,115.55,-16,4
2020-02-18,0,-4.109444444444445,-8.113541666666666,76.87574706706805,NA,116.85,4,0
2020-02-19,0,-4.75,-9.165972222222223,72.4692383779028,NA,113.69,0,1
2020-02-20,0,-8.533244047619048,-11.287986111111111,82.0503242986414,NA,117.89,1,0
2020-02-21,0,-4.770138888888889,-11.255972222222223,66.42991897191598,NA,154.94,4,-1
2020-02-22,0,3.0125,-6.591666666666667,51.798908346001454,NA,150.2,4,-1
2020-02-23,0,4.945833333333334,-4.045833333333333,53.2731467204849,NA,99.87,2,1
2020-02-24,0,0.5154761904761905,-6.009821428571429,66.98330251551648,NA,109.02,8,0
2020-02-25,0,-2.3125,-11.975,48.16376392505993,NA,110.83,4,1
2020-02-26,0,-5.2125,-13.341666666666667,57.90851658967911,NA,115.7,2,-1
2020-02-27,0,2.410416666666667,-9.025,47.2864242970556,NA,125.52,1,-1
2020-02-28,0,3.9291666666666667,-9.020833333333334,43.59550593288643,NA,153.55,1,-2
2020-02-29,0,4.125,-6.1875,50.23229561910076,NA,151.89,3,-2
2020-03-01,0,3.0520833333333335,-4.982638888888889,56.74634460826812,NA,105.37,2,0
2020-03-02,0,-0.7267361111111111,-3.003888888888889,85.64106467422323,NA,109.83,6,0
2020-03-03,0,2.629166666666667,-5.2875,63.545202254047005,NA,122.37,6,-1
2020-03-04,0,5.5125,-8.841666666666667,43.08776682328316,NA,121.37,2,-1
2020-03-05,0,4.879861111111111,-6.678472222222222,49.15707814780248,NA,124.77,3,-1
2020-03-06,0,5.895833333333333,-5.308333333333334,53.94175602389842,NA,157.36,5,-2
2020-03-07,0,10.275,-5.658333333333333,36.95469755254759,NA,167.74,3,-2
2020-03-08,0,10.883333333333333,-4.116666666666666,38.392769937067094,NA,116.58,3,0
2020-03-09,1,7.74375,2.2222222222222223,73.21686448987307,NA,117.85,9,-1
2020-03-10,0,8.004166666666666,-0.975,57.3546677821382,NA,120.21,4,-1
2020-03-11,0,8.216666666666667,-2.5854166666666667,51.209949483743145,NA,126.46,1,-1
2020-03-12,0,6.297826086956522,-1.0543478260869565,60.259429836211304,NA,121.75,0,1
2020-03-13,0,0.9904166666666667,-2.7932638888888888,76.4276018519731,NA,132.04,-3,4
2020-03-14,0,-0.012500000000000016,-1.8468055555555556,87.89250251059921,NA,108.65,-5,5
2020-03-15,0,2.533333333333333,-0.8027777777777778,81.412423733841,NA,86.38,-10,4
2020-03-16,1,4.1305555555555555,-0.4777777777777778,74.5328223191405,NA,92.22,-23,7
2020-03-17,0,4.08125,1.2597222222222222,83.89983503139679,NA,85.15,-34,12
2020-03-18,2,7.121904761904762,0.5235714285714286,68.5968005772469,NA,84.85,-39,12
2020-03-19,1,3.6282608695652177,2.2305072463768116,91.06205781084265,NA,58.73,-46,21
2020-03-20,2,-4.08,-5.148194444444444,92.57478463182396,NA,69.1,-46,22
2020-03-21,12,-3.845486111111111,-6.4859375,83.24145861314318,NA,68.86,-29,13
2020-03-22,13,3.2916666666666665,-1.3020833333333333,74.44949876616174,NA,56.96,-32,10
2020-03-23,2,5.929166666666667,-3.839583333333333,53.34066634191022,NA,67.42,-41,16
2020-03-24,9,8.0125,-1.5041666666666667,57.28478569906843,NA,68.93,-46,18
2020-03-25,2,11.791666666666666,-5.4,32.914976051559336,NA,69.63,-49,18
2020-03-26,16,6.2749999999999995,-1.2909722222222222,62.46261936298721,NA,56.93,-52,21
2020-03-27,6,4.061921296296296,0.2130787037037037,77.93819814406595,NA,55.84,-54,26
2020-03-28,12,3.9451388888888888,-6.7809027777777775,54.9836402221689,NA,54.27,-40,17
2020-03-29,5,4.65,-7.8125,44.95083346254328,NA,49.18,-38,13
2020-03-30,8,6.4750000000000005,-4.8,48.03758352451701,NA,59.91,-50,19
2020-03-31,7,8.841666666666667,-4.320833333333334,45.29578387663432,NA,64.96,-53,21
2020-04-01,8,11.704166666666667,-3.5125,39.28260916381023,1.123965722805379,65.59,-54,21
2020-04-02,17,0.5999007936507936,-2.6950727513227513,81.49554156345455,1.1242212128435434,54.32,-56,25
2020-04-03,10,-3.879305555555556,-7.760486111111111,77.0443398889251,1.1240922989232118,65.75,-54,25
2020-04-04,10,3.5791666666666666,-5.320833333333334,57.314482277557374,1.1235200229448667,63.7,-40,15
2020-04-05,9,9.38125,-2.2979166666666666,50.70067022617369,1.1224405187919455,52.54,-40,12
2020-04-06,5,13.25,-4.54375,35.583368315597404,1.1207870193938516,65.85,-51,19
2020-04-07,3,14.627083333333333,-7.0875,24.81387745107419,1.1184927600151724,67.5,-54,21
2020-04-08,6,13.1,-4.695833333333334,31.594894995946046,1.1154945398411664,66,-55,21
2020-04-09,7,8.495833333333334,-2.0833333333333335,50.378027141115496,1.1117366102880695,68.6,-56,21
2020-04-10,3,11.095833333333333,-1.9541666666666666,46.65979009188546,1.1071745193837061,78.42,-56,23
2020-04-11,3,14.302083333333334,-5.591666666666667,26.537100316719506,1.101778563014033,69.13,-39,14
2020-04-12,7,-0.4173015873015873,-5.68719246031746,72.81642738806401,1.0955365675924984,34.8,-51,16
2020-04-13,6,-4.8401587301587305,-7.642996031746032,81.57881518731759,1.0884558347850735,53.23,-54,23
2020-04-14,5,-2.4970833333333333,-9.029583333333333,67.3886574978365,1.0805641915158108,62.53,-53,23
2020-04-15,4,4.075,-5.6625000000000005,52.53807520704116,1.0719101834348215,72.48,-54,22
2020-04-16,15,-1.2780555555555555,-2.5215972222222223,91.50692796814856,1.0625625112213148,51,-63,28
2020-04-17,7,-5.317261904761905,-8.354761904761904,80.92932763963927,1.0526088316975437,73.42,-53,25
2020-04-18,7,1.6020833333333333,-2.902083333333333,73.91164369476047,1.042154035733225,70.38,-39,16
2020-04-19,8,5.5875,0.9583333333333334,73.6750446127296,1.0313180855374522,59.4,-38,12
2020-04-20,6,9.304166666666667,0.4,59.088059057873195,1.0202334605810153,75.73,-49,18
2020-04-21,5,11.6,-0.3541666666666667,47.48263133115081,1.0090422370287506,74.32,-51,20
2020-04-22,16,12.7375,1.1020833333333333,49.97140522850307,0.9978928177182429,77.01,-53,20
2020-04-23,8,12.858333333333333,-0.42916666666666664,43.405377281137945,0.9869363396776044,78.9,-52,21
2020-04-24,17,10.179166666666667,0.95,55.78688930242769,0.976322810050638,88.97,-51,22
2020-04-25,12,9.439583333333333,1.7833333333333332,64.25391839612088,0.9661970523190917,84.84,-36,13
2020-04-26,9,12.483333333333333,1.7583333333333333,52.44195001229702,0.9566945757697086,69.39,-36,10
